,image_id,category_id,area,bbox,iscrowd,id,x_min,y_min,height,width,x_max,y_max,ctr_x,ctr_y,ratio
11187,2369,1,113090.4,"[579.0, 270.5, 271.2, 417.0]",0,11187,579.0,270.5,271.2,417.0,850.2,687.5,714.6,479.0,0.6503597122302158
11188,2369,1,72785.58,"[533.0, 191.7, 186.2, 390.9]",0,11188,533.0,191.7,186.2,390.9,719.2,582.5999999999999,626.1,387.15,0.47633665899206956
11189,2369,1,169250.07,"[166.6, 214.3, 383.7, 441.1]",0,11189,166.6,214.3,383.7,441.1,550.3,655.4000000000001,358.45,434.85,0.8698707776014508
11190,2369,1,2465.28,"[219.4, 556.4, 28.8, 85.6]",0,11190,219.4,556.4,28.8,85.6,248.20000000000002,642.0,233.8,599.1999999999999,0.33644859813084116
11191,2369,1,165247.96,"[198.1, 185.9, 358.3, 461.2]",0,11191,198.1,185.9,358.3,461.2,556.4,647.1,377.25,416.5,0.7768863833477884
11192,2369,1,13883.6,"[194.0, 403.6, 61.0, 227.6]",0,11192,194.0,403.6,61.0,227.6,255.0,631.2,224.5,517.4,0.2680140597539543
11193,2369,1,211116.01,"[140.2, 156.7, 436.1, 484.1]",0,11193,140.2,156.7,436.1,484.1,576.3,640.8,358.25,398.75,0.9008469324519728
11194,2369,1,210981.84,"[144.3, 160.8, 441.2, 478.2]",0,11194,144.3,160.8,441.2,478.2,585.5,639.0,364.9,399.9,0.9226265161020494
11195,2369,1,213437.75,"[131.0, 153.9, 459.5, 464.5]",0,11195,131.0,153.9,459.5,464.5,590.5,618.4,360.75,386.15,0.9892357373519914
11196,2370,4,163687.44,"[186.9, 303.0, 260.4, 628.6]",0,11196,186.9,303.0,260.4,628.6,447.29999999999995,931.6,317.1,617.3,0.4142538975501113
11197,2370,4,283443.0,"[449.7, 49.8, 321.0, 883.0]",0,11197,449.7,49.8,321.0,883.0,770.7,932.8,610.2,491.3,0.3635334088335221
11198,2371,2,35579.25,"[397.9, 301.0, 202.5, 175.7]",0,11198,397.9,301.0,202.5,175.7,600.4,476.7,499.15,388.85,1.1525327262379057
11199,2372,7,178803.66,"[205.1, 290.1, 620.2, 288.3]",0,11199,205.1,290.1,620.2,288.3,825.3000000000001,578.4000000000001,515.2,434.25,2.1512313562261536
11200,2373,1,223030.17,"[281.5, 241.3, 551.1, 404.7]",0,11200,281.5,241.3,551.1,404.7,832.6,646.0,557.05,443.65,1.3617494440326168
11201,2374,5,301286.79,"[266.5, 218.9, 396.9, 759.1]",0,11201,266.5,218.9,396.9,759.1,663.4,978.0,464.95,598.45,0.5228560137004347
11202,2375,0,9454.38,"[835.6, 269.3, 117.3, 80.6]",0,11202,835.6,269.3,117.3,80.6,952.9,349.9,894.25,309.6,1.4553349875930521
11203,2375,1,38646.48,"[704.9, 145.2, 226.4, 170.7]",0,11203,704.9,145.2,226.4,170.7,931.3,315.9,818.1,230.54999999999998,1.3263034563561806
11204,2375,0,80180.88,"[295.6, 111.7, 331.6, 241.8]",0,11204,295.6,111.7,331.6,241.8,627.2,353.5,461.40000000000003,232.60000000000002,1.371381306865178
11205,2375,1,170123.73,"[220.2, 374.5, 312.9, 543.7]",0,11205,220.2,374.5,312.9,543.7,533.0999999999999,918.2,376.65,646.35,0.5755011955122309
11206,2376,1,69265.63,"[296.6, 493.8, 432.1, 160.3]",0,11206,296.6,493.8,432.1,160.3,728.7,654.1,512.6500000000001,573.95,2.69557080474111
11207,2376,1,8725.86,"[636.2, 448.8, 101.7, 85.8]",0,11207,636.2,448.8,101.7,85.8,737.9000000000001,534.6,687.0500000000001,491.7,1.1853146853146854
11208,2376,1,156304.74,"[209.6, 343.3, 527.7, 296.2]",0,11208,209.6,343.3,527.7,296.2,737.3000000000001,639.5,473.45000000000005,491.4,1.7815665091154627
11209,2376,1,3085.6,"[203.1, 354.6, 58.0, 53.2]",0,11209,203.1,354.6,58.0,53.2,261.1,407.8,232.1,381.20000000000005,1.0902255639097744
11210,2376,1,135295.68,"[195.2, 204.5, 351.6, 384.8]",0,11210,195.2,204.5,351.6,384.8,546.8,589.3,371.0,396.9,0.9137214137214138
11211,2376,1,163788.65,"[338.6, 217.3, 467.3, 350.5]",0,11211,338.6,217.3,467.3,350.5,805.9000000000001,567.8,572.25,392.55,1.3332382310984308
11212,2377,0,400368.1,"[328.8, 109.2, 437.8, 914.5]",0,11212,328.8,109.2,437.8,914.5,766.6,1023.7,547.7,566.45,0.47873154729360307
11213,2378,7,53711.9,"[761.9, 76.5, 193.0, 278.3]",0,11213,761.9,76.5,193.0,278.3,954.9,354.8,858.4,215.65,0.693496227093065
11214,2378,1,21975.57,"[673.3, 223.5, 122.7, 179.1]",0,11214,673.3,223.5,122.7,179.1,796.0,402.6,734.65,313.05,0.6850921273031826
11215,2378,1,152940.27,"[673.0, 300.7, 350.7, 436.1]",0,11215,673.0,300.7,350.7,436.1,1023.7,736.8,848.35,518.75,0.8041733547351524
11216,2378,7,52457.09,"[82.0, 676.2, 214.9, 244.1]",0,11216,82.0,676.2,214.9,244.1,296.9,920.3000000000001,189.45,798.25,0.8803768947152807
11217,2378,7,42149.44,"[190.2, 777.5, 171.2, 246.2]",0,11217,190.2,777.5,171.2,246.2,361.4,1023.7,275.79999999999995,900.6,0.6953696181965882
11218,2378,7,13935.08,"[107.2, 862.1, 118.9, 117.2]",0,11218,107.2,862.1,118.9,117.2,226.10000000000002,979.3000000000001,166.65,920.7,1.014505119453925
11219,2378,2,6014.72,"[13.0, 858.1, 59.2, 101.6]",0,11219,13.0,858.1,59.2,101.6,72.2,959.7,42.6,908.9,0.5826771653543308
11220,2378,2,5371.78,"[60.4, 943.7, 79.7, 67.4]",0,11220,60.4,943.7,79.7,67.4,140.1,1011.1,100.25,977.4000000000001,1.182492581602374
11221,2378,7,186649.32,"[162.5, 148.0, 284.7, 655.6]",0,11221,162.5,148.0,284.7,655.6,447.2,803.6,304.85,475.8,0.4342586943258084
11222,2378,1,7592.62,"[621.7, 490.7, 135.1, 56.2]",0,11222,621.7,490.7,135.1,56.2,756.8000000000001,546.9,689.25,518.8,2.403914590747331
11223,2378,5,1664.97,"[308.1, 805.2, 38.1, 43.7]",0,11223,308.1,805.2,38.1,43.7,346.20000000000005,848.9000000000001,327.15000000000003,827.0500000000001,0.8718535469107551
11224,2378,1,270329.4,"[264.1, 497.1, 594.0, 455.1]",0,11224,264.1,497.1,594.0,455.1,858.1,952.2,561.1,724.6500000000001,1.3052076466710612
11225,2378,1,15145.81,"[792.1, 326.4, 168.1, 90.1]",0,11225,792.1,326.4,168.1,90.1,960.2,416.5,876.15,371.45,1.8657047724750278
11226,2378,2,9986.2,"[770.0, 349.8, 98.0, 101.9]",0,11226,770.0,349.8,98.0,101.9,868.0,451.70000000000005,819.0,400.75,0.9617271835132483
11227,2378,5,22583.4,"[854.1, 334.6, 114.0, 198.1]",0,11227,854.1,334.6,114.0,198.1,968.1,532.7,911.1,433.65000000000003,0.5754669358909642
11228,2379,4,195093.99,"[359.6, 288.3, 406.7, 479.7]",0,11228,359.6,288.3,406.7,479.7,766.3,768.0,562.95,528.15,0.8478215551386283
11229,2380,3,112264.02,"[417.5, 59.7, 389.4, 288.3]",0,11229,417.5,59.7,389.4,288.3,806.9,348.0,612.2,203.85000000000002,1.3506763787721123
11230,2380,3,69463.8,"[239.4, 234.9, 312.9, 222.0]",0,11230,239.4,234.9,312.9,222.0,552.3,456.9,395.85,345.9,1.4094594594594594
11231,2380,3,31028.4,"[504.9, 389.3, 234.0, 132.6]",0,11231,504.9,389.3,234.0,132.6,738.9,521.9,621.9,455.6,1.7647058823529413
11232,2380,3,93190.02,"[210.3, 438.9, 354.2, 263.1]",0,11232,210.3,438.9,354.2,263.1,564.5,702.0,387.4,570.45,1.3462561763587988
11233,2380,3,95095.11,"[323.0, 691.3, 341.7, 278.3]",0,11233,323.0,691.3,341.7,278.3,664.7,969.5999999999999,493.85,830.4499999999999,1.2278117139777218
11234,2381,5,55993.25,"[426.3, 515.8, 242.5, 230.9]",0,11234,426.3,515.8,242.5,230.9,668.8,746.6999999999999,547.55,631.25,1.050238198354266
11235,2382,9,148533.54,"[271.7, 270.9, 581.8, 255.3]",0,11235,271.7,270.9,581.8,255.3,853.5,526.2,562.5999999999999,398.54999999999995,2.278887583235409
11236,2382,9,173195.0,"[234.4, 515.7, 629.8, 275.0]",0,11236,234.4,515.7,629.8,275.0,864.1999999999999,790.7,549.3,653.2,2.290181818181818
11237,2383,7,197520.96,"[226.2, 482.5, 509.6, 387.6]",0,11237,226.2,482.5,509.6,387.6,735.8,870.1,481.0,676.3,1.3147574819401444
11238,2383,5,3361.1,"[704.7, 525.0, 61.0, 55.1]",0,11238,704.7,525.0,61.0,55.1,765.7,580.1,735.2,552.55,1.1070780399274047
11239,2383,1,73978.24,"[710.1, 310.3, 313.6, 235.9]",0,11239,710.1,310.3,313.6,235.9,1023.7,546.2,866.9000000000001,428.25,1.3293768545994067
11240,2383,1,9116.25,"[832.0, 283.4, 162.5, 56.1]",0,11240,832.0,283.4,162.5,56.1,994.5,339.5,913.25,311.45,2.8966131907308377
11241,2383,1,4245.6,"[832.0, 267.9, 61.0, 69.6]",0,11241,832.0,267.9,61.0,69.6,893.0,337.5,862.5,302.7,0.8764367816091955
11242,2383,1,2168.36,"[821.5, 506.4, 71.8, 30.2]",0,11242,821.5,506.4,71.8,30.2,893.3,536.6,857.4,521.5,2.377483443708609
11243,2383,1,25759.71,"[849.9, 207.0, 173.7, 148.3]",0,11243,849.9,207.0,173.7,148.3,1023.5999999999999,355.3,936.75,281.15,1.1712744436952123
11244,2383,0,7117.76,"[828.3, 379.4, 92.8, 76.7]",0,11244,828.3,379.4,92.8,76.7,921.0999999999999,456.09999999999997,874.6999999999999,417.75,1.209908735332464
11245,2383,0,4379.76,"[887.9, 417.3, 61.6, 71.1]",0,11245,887.9,417.3,61.6,71.1,949.5,488.4,918.6999999999999,452.85,0.8663853727144867
11246,2384,0,130599.86,"[306.7, 365.0, 398.9, 327.4]",0,11246,306.7,365.0,398.9,327.4,705.5999999999999,692.4,506.15,528.7,1.2183872938301772
11247,2385,0,322207.16,"[66.8, 369.1, 787.6, 409.1]",0,11247,66.8,369.1,787.6,409.1,854.4,778.2,460.6,573.6500000000001,1.9252016621852848
11248,2386,4,97704.0,"[327.1, 511.5, 265.5, 368.0]",0,11248,327.1,511.5,265.5,368.0,592.6,879.5,459.85,695.5,0.7214673913043478
11249,2387,3,193587.85,"[784.3, 0.0, 239.5, 808.3]",0,11249,784.3,0.0,239.5,808.3,1023.8,808.3,904.05,404.15,0.29630087838673763
11250,2387,0,113113.65,"[633.9, 184.2, 305.3, 370.5]",0,11250,633.9,184.2,305.3,370.5,939.2,554.7,786.55,369.45,0.8240215924426451
11251,2387,5,47444.4,"[406.6, 315.9, 95.5, 496.8]",0,11251,406.6,315.9,95.5,496.8,502.1,812.7,454.35,564.3,0.19223027375201288
11252,2387,4,22501.36,"[506.2, 403.3, 128.8, 174.7]",0,11252,506.2,403.3,128.8,174.7,635.0,578.0,570.6,490.65,0.7372638809387523
11253,2387,4,72618.42,"[570.2, 443.6, 155.4, 467.3]",0,11253,570.2,443.6,155.4,467.3,725.6,910.9000000000001,647.9000000000001,677.25,0.3325486839289536
11254,2387,4,56296.17,"[441.4, 547.2, 138.9, 405.3]",0,11254,441.4,547.2,138.9,405.3,580.3,952.5,510.84999999999997,749.85,0.3427091043671355
11255,2387,2,19870.11,"[219.2, 846.2, 198.9, 99.9]",0,11255,219.2,846.2,198.9,99.9,418.1,946.1,318.65,896.1500000000001,1.9909909909909909
11256,2387,2,18862.2,"[217.1, 831.7, 199.6, 94.5]",0,11256,217.1,831.7,199.6,94.5,416.7,926.2,316.9,878.95,2.112169312169312
11257,2387,2,19187.52,"[214.6, 812.7, 202.4, 94.8]",0,11257,214.6,812.7,202.4,94.8,417.0,907.5,315.8,860.1,2.1350210970464136
11258,2387,2,18952.45,"[213.6, 794.1, 202.7, 93.5]",0,11258,213.6,794.1,202.7,93.5,416.29999999999995,887.6,314.95,840.85,2.167914438502674
11259,2387,2,18371.39,"[212.1, 777.1, 203.9, 90.1]",0,11259,212.1,777.1,203.9,90.1,416.0,867.2,314.05,822.15,2.2630410654827973
11260,2387,2,18784.82,"[210.3, 756.1, 206.2, 91.1]",0,11260,210.3,756.1,206.2,91.1,416.5,847.2,313.4,801.65,2.2634467618002194
11261,2387,2,18316.48,"[208.5, 738.2, 207.2, 88.4]",0,11261,208.5,738.2,207.2,88.4,415.7,826.6,312.1,782.4000000000001,2.343891402714932
11262,2387,2,17894.16,"[206.7, 719.6, 208.8, 85.7]",0,11262,206.7,719.6,208.8,85.7,415.5,805.3000000000001,311.1,762.45,2.436406067677946
11263,2387,2,17393.04,"[206.5, 701.0, 208.8, 83.3]",0,11263,206.5,701.0,208.8,83.3,415.3,784.3,310.9,742.65,2.5066026410564226
11264,2387,2,16632.0,"[204.7, 683.0, 210.0, 79.2]",0,11264,204.7,683.0,210.0,79.2,414.7,762.2,309.7,722.6,2.6515151515151514
11265,2387,2,16375.75,"[204.4, 665.1, 211.3, 77.5]",0,11265,204.4,665.1,211.3,77.5,415.70000000000005,742.6,310.05,703.85,2.726451612903226
11266,2387,2,16428.16,"[203.4, 644.7, 212.8, 77.2]",0,11266,203.4,644.7,212.8,77.2,416.20000000000005,721.9000000000001,309.8,683.3000000000001,2.756476683937824
11267,2387,2,16543.96,"[202.4, 623.1, 214.3, 77.2]",0,11267,202.4,623.1,214.3,77.2,416.70000000000005,700.3000000000001,309.55,661.7,2.7759067357512954
11268,2387,2,15960.42,"[201.1, 604.1, 215.1, 74.2]",0,11268,201.1,604.1,215.1,74.2,416.2,678.3000000000001,308.65,641.2,2.898921832884097
11269,2387,2,15199.36,"[200.4, 585.1, 215.9, 70.4]",0,11269,200.4,585.1,215.9,70.4,416.3,655.5,308.35,620.3000000000001,3.0667613636363633
11270,2387,2,15230.36,"[198.3, 563.5, 218.2, 69.8]",0,11270,198.3,563.5,218.2,69.8,416.5,633.3,307.4,598.4,3.126074498567335
11271,2387,2,14620.64,"[197.3, 544.5, 219.2, 66.7]",0,11271,197.3,544.5,219.2,66.7,416.5,611.2,306.9,577.85,3.286356821589205
11272,2387,2,14853.9,"[195.8, 521.8, 221.7, 67.0]",0,11272,195.8,521.8,221.7,67.0,417.5,588.8,306.65,555.3,3.308955223880597
11273,2387,2,14351.76,"[193.3, 501.8, 223.2, 64.3]",0,11273,193.3,501.8,223.2,64.3,416.5,566.1,304.9,533.95,3.4712286158631414
11274,2387,2,13253.55,"[193.0, 482.2, 223.5, 59.3]",0,11274,193.0,482.2,223.5,59.3,416.5,541.5,304.75,511.84999999999997,3.7689713322091065
11275,2387,2,12718.06,"[191.0, 460.5, 226.3, 56.2]",0,11275,191.0,460.5,226.3,56.2,417.3,516.7,304.15,488.6,4.026690391459074
11276,2387,2,12602.16,"[189.7, 436.8, 228.3, 55.2]",0,11276,189.7,436.8,228.3,55.2,418.0,492.0,303.85,464.40000000000003,4.135869565217392
11277,2387,2,12214.72,"[187.7, 414.5, 229.6, 53.2]",0,11277,187.7,414.5,229.6,53.2,417.29999999999995,467.7,302.5,441.1,4.315789473684211
11278,2387,2,11660.45,"[186.2, 391.8, 230.9, 50.5]",0,11278,186.2,391.8,230.9,50.5,417.1,442.3,301.65,417.05,4.572277227722773
11279,2387,2,11209.44,"[184.1, 368.4, 231.6, 48.4]",0,11279,184.1,368.4,231.6,48.4,415.7,416.79999999999995,299.9,392.59999999999997,4.785123966942149
11280,2387,2,86045.08,"[180.3, 23.7, 234.2, 367.4]",0,11280,180.3,23.7,234.2,367.4,414.5,391.09999999999997,297.4,207.39999999999998,0.6374523679912901
11281,2388,0,575753.94,"[63.3, 186.5, 815.4, 706.1]",0,11281,63.3,186.5,815.4,706.1,878.6999999999999,892.6,471.0,539.55,1.154793938535618
11282,2389,7,209007.8,"[426.1, 150.4, 371.9, 562.0]",0,11282,426.1,150.4,371.9,562.0,798.0,712.4,612.05,431.4,0.6617437722419929
11283,2390,3,109969.19,"[409.1, 306.8, 390.1, 281.9]",0,11283,409.1,306.8,390.1,281.9,799.2,588.7,604.1500000000001,447.75,1.3838240510819442
11284,2390,0,182833.04,"[0.0, 616.9, 556.4, 328.6]",0,11284,0.0,616.9,556.4,328.6,556.4,945.5,278.2,781.2,1.6932440657334142
11285,2391,1,215114.13,"[273.5, 153.1, 344.9, 623.7]",0,11285,273.5,153.1,344.9,623.7,618.4,776.8000000000001,445.95,464.95000000000005,0.5529902196568862
11286,2391,0,4046.8,"[600.4, 72.1, 60.4, 67.0]",0,11286,600.4,72.1,60.4,67.0,660.8,139.1,630.6,105.6,0.9014925373134328
11287,2392,1,159137.51,"[304.8, 490.2, 541.1, 294.1]",0,11287,304.8,490.2,541.1,294.1,845.9000000000001,784.3,575.35,637.25,1.8398503910234614
11288,2393,0,163599.08,"[287.1, 293.9, 396.7, 412.4]",0,11288,287.1,293.9,396.7,412.4,683.8,706.3,485.45000000000005,500.09999999999997,0.9619301648884578
11289,2394,2,167706.7,"[590.5, 363.7, 404.6, 414.5]",0,11289,590.5,363.7,404.6,414.5,995.1,778.2,792.8,570.95,0.9761158021712908
11290,2394,0,44058.3,"[107.7, 361.0, 143.0, 308.1]",0,11290,107.7,361.0,143.0,308.1,250.7,669.1,179.2,515.05,0.46413502109704635
11291,2395,4,145003.8,"[401.7, 168.1, 229.8, 631.0]",0,11291,401.7,168.1,229.8,631.0,631.5,799.1,516.6,483.6,0.3641838351822504
11292,2396,0,483824.56,"[210.0, 0.0, 752.8, 642.7]",0,11292,210.0,0.0,752.8,642.7,962.8,642.7,586.4,321.35,1.1713085420880658
11293,2397,3,147518.79,"[309.6, 177.5, 361.3, 408.3]",0,11293,309.6,177.5,361.3,408.3,670.9000000000001,585.8,490.25,381.65,0.8848885623316189
11294,2398,5,328082.94,"[168.9, 375.5, 756.3, 433.8]",0,11294,168.9,375.5,756.3,433.8,925.1999999999999,809.3,547.05,592.4,1.743430152143845
11295,2399,0,78031.76,"[517.6, 626.5, 234.4, 332.9]",0,11295,517.6,626.5,234.4,332.9,752.0,959.4,634.8000000000001,792.95,0.7041153499549415
11296,2399,0,38939.68,"[308.1, 119.5, 155.2, 250.9]",0,11296,308.1,119.5,155.2,250.9,463.3,370.4,385.70000000000005,244.95,0.6185731367078516
11297,2400,7,359740.36,"[193.3, 134.4, 568.4, 632.9]",0,11297,193.3,134.4,568.4,632.9,761.7,767.3,477.5,450.85,0.8980881655869806
11298,2401,1,1393.46,"[493.2, 294.9, 36.1, 38.6]",0,11298,493.2,294.9,36.1,38.6,529.3,333.5,511.25,314.2,0.9352331606217616
11299,2401,1,8075.12,"[525.0, 249.9, 104.6, 77.2]",0,11299,525.0,249.9,104.6,77.2,629.6,327.1,577.3,288.5,1.354922279792746
11300,2401,7,152693.45,"[459.2, 247.5, 240.5, 634.9]",0,11300,459.2,247.5,240.5,634.9,699.7,882.4,579.45,564.95,0.3787998109938573
11301,2402,5,434051.24,"[113.8, 172.4, 635.6, 682.9]",0,11301,113.8,172.4,635.6,682.9,749.4,855.3,431.6,513.85,0.9307365646507542
11302,2403,5,5297.4,"[770.3, 288.5, 81.0, 65.4]",0,11302,770.3,288.5,81.0,65.4,851.3,353.9,810.8,321.2,1.238532110091743
11303,2403,1,688228.3,"[30.0, 133.4, 894.5, 769.4]",0,11303,30.0,133.4,894.5,769.4,924.5,902.8,477.25,518.1,1.1625942292695608
11304,2403,7,6167.7,"[546.3, 455.4, 99.0, 62.3]",0,11304,546.3,455.4,99.0,62.3,645.3,517.6999999999999,595.8,486.54999999999995,1.5890850722311398
11305,2403,9,130004.55,"[196.8, 373.5, 461.5, 281.7]",0,11305,196.8,373.5,461.5,281.7,658.3,655.2,427.55,514.35,1.638267660631878
11306,2404,1,429012.1,"[35.6, 255.2, 784.3, 547.0]",0,11306,35.6,255.2,784.3,547.0,819.9,802.2,427.75,528.7,1.4338208409506397
11307,2405,3,184713.54,"[481.8, 129.0, 234.2, 788.7]",0,11307,481.8,129.0,234.2,788.7,716.0,917.7,598.9,523.35,0.29694433878534293
11308,2406,0,23689.05,"[0.0, 0.0, 87.9, 269.5]",0,11308,0.0,0.0,87.9,269.5,87.9,269.5,43.95,134.75,0.32615955473098335
11309,2406,7,506386.41,"[0.0, 177.4, 904.1, 560.1]",0,11309,0.0,177.4,904.1,560.1,904.1,737.5,452.05,457.45000000000005,1.6141760399928584
11310,2406,0,21397.68,"[683.7, 524.5, 135.6, 157.8]",0,11310,683.7,524.5,135.6,157.8,819.3000000000001,682.3,751.5,603.4,0.8593155893536121
11311,2406,0,34787.84,"[404.8, 532.7, 171.2, 203.2]",0,11311,404.8,532.7,171.2,203.2,576.0,735.9000000000001,490.4,634.3000000000001,0.84251968503937
11312,2406,3,16857.2,"[427.2, 368.4, 67.0, 251.6]",0,11312,427.2,368.4,67.0,251.6,494.2,620.0,460.7,494.2,0.26629570747217807
11313,2406,0,15385.54,"[470.6, 320.7, 93.7, 164.2]",0,11313,470.6,320.7,93.7,164.2,564.3000000000001,484.9,517.45,402.79999999999995,0.5706455542021925
11314,2406,0,9093.2,"[499.6, 579.7, 63.5, 143.2]",0,11314,499.6,579.7,63.5,143.2,563.1,722.9000000000001,531.35,651.3000000000001,0.4434357541899442
11315,2406,0,2550.12,"[518.1, 572.6, 53.8, 47.4]",0,11315,518.1,572.6,53.8,47.4,571.9,620.0,545.0,596.3000000000001,1.1350210970464134
11316,2406,6,35677.44,"[436.8, 452.4, 260.8, 136.8]",0,11316,436.8,452.4,260.8,136.8,697.6,589.2,567.2,520.8,1.9064327485380117
11317,2406,6,27180.6,"[522.2, 565.5, 178.0, 152.7]",0,11317,522.2,565.5,178.0,152.7,700.2,718.2,611.2,641.85,1.165684348395547
11318,2406,3,9556.37,"[703.7, 469.3, 89.9, 106.3]",0,11318,703.7,469.3,89.9,106.3,793.6,575.6,748.6500000000001,522.45,0.8457196613358421
11319,2406,7,10838.52,"[393.1, 408.0, 61.2, 177.1]",0,11319,393.1,408.0,61.2,177.1,454.3,585.1,423.70000000000005,496.55,0.3455674760022586
11320,2406,0,5918.76,"[470.6, 242.5, 40.1, 147.6]",0,11320,470.6,242.5,40.1,147.6,510.70000000000005,390.1,490.65000000000003,316.3,0.27168021680216803
11321,2406,6,21899.16,"[473.7, 216.4, 225.3, 97.2]",0,11321,473.7,216.4,225.3,97.2,699.0,313.6,586.35,265.0,2.317901234567901
11322,2406,6,22599.0,"[697.7, 197.8, 162.0, 139.5]",0,11322,697.7,197.8,162.0,139.5,859.7,337.3,778.7,267.55,1.1612903225806452
11323,2406,5,20195.32,"[181.6, 294.9, 115.6, 174.7]",0,11323,181.6,294.9,115.6,174.7,297.2,469.59999999999997,239.39999999999998,382.25,0.661705781339439
11324,2406,0,49333.66,"[273.5, 244.5, 139.4, 353.9]",0,11324,273.5,244.5,139.4,353.9,412.9,598.4,343.2,421.45,0.3938965809550721
11325,2406,0,15542.16,"[327.6, 287.8, 74.4, 208.9]",0,11325,327.6,287.8,74.4,208.9,402.0,496.70000000000005,364.8,392.25,0.35615126854954526
11326,2406,0,38188.24,"[308.3, 523.9, 206.2, 185.2]",0,11326,308.3,523.9,206.2,185.2,514.5,709.0999999999999,411.4,616.5,1.113390928725702
11327,2406,0,98020.7,"[75.2, 180.1, 271.0, 361.7]",0,11327,75.2,180.1,271.0,361.7,346.2,541.8,210.7,360.95,0.7492397014100083
11328,2406,0,2671.26,"[203.4, 244.1, 42.2, 63.3]",0,11328,203.4,244.1,42.2,63.3,245.60000000000002,307.4,224.5,275.75,0.6666666666666667
11329,2407,5,307977.12,"[195.4, 338.8, 648.1, 475.2]",0,11329,195.4,338.8,648.1,475.2,843.5,814.0,519.45,576.4,1.3638468013468015
11330,2408,0,685479.21,"[128.0, 258.4, 895.7, 765.3]",0,11330,128.0,258.4,895.7,765.3,1023.7,1023.6999999999999,575.85,641.05,1.170390696458905
11331,2408,0,33673.71,"[640.0, 181.8, 86.1, 391.1]",0,11331,640.0,181.8,86.1,391.1,726.1,572.9000000000001,683.05,377.35,0.22014829966760416
11332,2408,0,2143.96,"[677.3, 258.0, 43.4, 49.4]",0,11332,677.3,258.0,43.4,49.4,720.6999999999999,307.4,699.0,282.7,0.8785425101214575
11333,2408,5,110329.8,"[474.9, 269.5, 241.0, 457.8]",0,11333,474.9,269.5,241.0,457.8,715.9,727.3,595.4,498.4,0.5264307557885539
11334,2408,3,8969.7,"[607.2, 568.6, 103.1, 87.0]",0,11334,607.2,568.6,103.1,87.0,710.3000000000001,655.6,658.75,612.1,1.1850574712643678
11335,2408,5,202598.4,"[130.8, 329.8, 395.7, 512.0]",0,11335,130.8,329.8,395.7,512.0,526.5,841.8,328.65,585.8,0.7728515625
11336,2408,0,67086.04,"[189.7, 108.7, 184.1, 364.4]",0,11336,189.7,108.7,184.1,364.4,373.79999999999995,473.09999999999997,281.75,290.9,0.5052140504939627
11337,2409,2,589809.14,"[55.9, 256.7, 913.3, 645.8]",0,11337,55.9,256.7,913.3,645.8,969.1999999999999,902.5,512.55,579.5999999999999,1.4142149272220501
11338,2410,0,204118.18,"[64.3, 503.9, 629.8, 324.1]",0,11338,64.3,503.9,629.8,324.1,694.0999999999999,828.0,379.2,665.95,1.9432273989509408
11339,2410,7,208052.55,"[23.7, 279.6, 546.5, 380.7]",0,11339,23.7,279.6,546.5,380.7,570.2,660.3,296.95,469.95000000000005,1.4355135277121094
11340,2411,7,242360.52,"[207.2, 212.7, 561.8, 431.4]",0,11340,207.2,212.7,561.8,431.4,769.0,644.0999999999999,488.09999999999997,428.4,1.3022716736207696
11341,2412,2,28559.37,"[372.3, 273.9, 74.9, 381.3]",0,11341,372.3,273.9,74.9,381.3,447.20000000000005,655.2,409.75,464.54999999999995,0.1964332546551272
11342,2412,2,26093.6,"[397.2, 275.6, 67.6, 386.0]",0,11342,397.2,275.6,67.6,386.0,464.79999999999995,661.6,431.0,468.6,0.17512953367875647
11343,2412,2,92568.0,"[415.2, 280.0, 240.0, 385.7]",0,11343,415.2,280.0,240.0,385.7,655.2,665.7,535.2,472.85,0.622245268343272
11344,2412,0,46904.0,"[712.4, 486.3, 208.0, 225.5]",0,11344,712.4,486.3,208.0,225.5,920.4,711.8,816.4,599.05,0.9223946784922394
11345,2412,0,32814.92,"[613.6, 453.1, 125.2, 262.1]",0,11345,613.6,453.1,125.2,262.1,738.8000000000001,715.2,676.2,584.1500000000001,0.4776802747043113
11346,2412,6,7527.0,"[855.4, 16.6, 57.9, 130.0]",0,11346,855.4,16.6,57.9,130.0,913.3,146.6,884.35,81.6,0.4453846153846154
11347,2412,7,20278.72,"[231.4, 617.7, 123.2, 164.6]",0,11347,231.4,617.7,123.2,164.6,354.6,782.3000000000001,293.0,700.0,0.7484811664641555
11348,2413,1,184612.75,"[233.0, 446.2, 542.5, 340.3]",0,11348,233.0,446.2,542.5,340.3,775.5,786.5,504.25,616.35,1.594181604466647
11349,2413,0,503.28,"[0.0, 618.9, 69.9, 7.2]",0,11349,0.0,618.9,69.9,7.2,69.9,626.1,34.95,622.5,9.708333333333334
11350,2414,0,680.0,"[325.1, 377.4, 40.0, 17.0]",0,11350,325.1,377.4,40.0,17.0,365.1,394.4,345.1,385.9,2.3529411764705883
11351,2414,0,5065.4,"[937.7, 488.1, 86.0, 58.9]",0,11351,937.7,488.1,86.0,58.9,1023.7,547.0,980.7,517.5500000000001,1.4601018675721562
11352,2414,0,5417.82,"[810.3, 543.0, 213.3, 25.4]",0,11352,810.3,543.0,213.3,25.4,1023.5999999999999,568.4,916.9499999999999,555.7,8.39763779527559
